Property name,Address,City,County,State,ZIP code,Latitude,Longitude,Housing Authority,,,,,,,
BLOOMFIELD HOUSING AUTHORIT,100 W Main St Ofc 801,Bloomfield,Greene,IN,474241353,39.026999,-86.939976,Bloomfield Housing Authority,,,,,,,
SUNRISE TOWERS,200 Sunrise Towers,Sullivan,Sullivan,IN,478821273,39.097103,-87.408628,Sullivan Housing Authority,,,,,,,
CLOVERLEAF CIRCLE,1500 Jefferson St,Mount Vernon,Posey,IN,476201282,37.943534,-87.899782,Mount Vernon Housing Authority,,,,,,,
ELLIOTT MANOR,617 Williams St,Angola,Steuben,IN,467031173,41.642019,-84.994812,Housing Authority of the City of Angola,,,,,,,
MASON HOMES,1202 Upton St,Marion,Grant,IN,469531464,40.549584,-85.680869,"Housing Authority of the City of Marion, IN",,,,,,,
NORMAN MANOR,121 N Washington St,Marion,Grant,IN,469522868,40.5621,-85.660023,"Housing Authority of the City of Marion, IN",,,,,,,
LINTON HOUSING AUTHORITY,RR 2 Box 659,Linton,Greene,IN,474419601,39.0295,-87.1602,Linton Housing Authority,,,,,,,
BROCKVILLE COMMONS,200 W Spring St,Fremont,Steuben,IN,467372060,41.7297,-84.9504,Fremont Housing Authority,,,,,,,
FRONT ST CT&SYLVAN MANOR,150 Kerr Ave Apt 1,Rome City,Noble,IN,467849779,41.492813,-85.375259,Housing Authority of the City of Rome City,,,,,,,
GREENDALE VILLAGE APTS,489 Ludlow St,Greendale,Dearborn,IN,470251579,39.107362,-84.864073,Greendale Housing Authority,,,,,,,
EASTWOOD PLACE,701 E Main St,Peru,Miami,IN,469702640,40.7618,-86.048033,Housing Authority of the City of Peru,,,,,,,
